CUSTOMER,OVERALLSATISFACTION,FOODQUALITY,SPEEDSATISFACTION,ORDERACCURACY
6027,5.000,4.000,4.000,True
6028,3.000,3.000,3.000,True
6029,1.000,1.000,1.000,True
6030,5.000,5.000,5.000,True
6031,5.000,2.000,2.000,True
6032,2.000,4.000,4.000,False
6033,1.000,5.000,5.000,True
6034,5.000,2.000,2.000,True
6035,2.000,5.000,5.000,True
6036,3.000,3.000,3.000,True
6037,5.000,1.000,1.000,True
6038,3.000,5.000,5.000,True
6039,4.000,3.000,3.000,True
6040,5.000,2.000,2.000,True
6041,2.000,2.000,2.000,False
6042,5.000,4.000,4.000,True
6043,1.000,4.000,4.000,False
6044,3.000,3.000,3.000,True
6045,5.000,5.000,5.000,True
6046,3.000,3.000,3.000,False
6047,5.000,1.000,1.000,True
6048,2.000,5.000,5.000,True
6049,4.000,5.000,5.000,True
6050,3.000,2.000,2.000,True
6051,1.000,1.000,1.000,False
6052,5.000,5.000,5.000,True
6053,2.000,2.000,2.000,True
6054,4.000,3.000,3.000,True
6055,5.000,5.000,5.000,False
6056,2.000,3.000,3.000,True
6057,5.000,4.000,4.000,True
6058,3.000,5.000,5.000,True
6059,1.000,2.000,2.000,True
6060,5.000,5.000,5.000,False
6061,3.000,1.000,1.000,True
6062,2.000,3.000,3.000,True
6063,2.000,5.000,5.000,True
6064,4.000,3.000,3.000,True
6065,4.000,5.000,5.000,False
6066,3.000,2.000,2.000,True
6067,5.000,4.000,4.000,True
6068,3.000,3.000,3.000,True
6069,1.000,1.000,1.000,True
6070,5.000,5.000,5.000,True
6071,5.000,2.000,2.000,True
6072,2.000,4.000,4.000,False
6073,1.000,5.000,5.000,True
6074,5.000,2.000,2.000,True
6075,2.000,5.000,5.000,True
6076,3.000,3.000,3.000,True
6077,5.000,1.000,1.000,True
6078,3.000,5.000,5.000,True
6079,4.000,3.000,3.000,True
6080,5.000,2.000,2.000,True
6081,2.000,2.000,2.000,False
6082,5.000,4.000,4.000,True
6083,1.000,4.000,4.000,False
6084,3.000,3.000,3.000,True
6085,5.000,5.000,5.000,True
6086,3.000,3.000,3.000,False
6087,5.000,1.000,1.000,True
6088,2.000,5.000,5.000,True
6089,4.000,5.000,5.000,True
6090,3.000,2.000,2.000,True
6091,1.000,1.000,1.000,False
6092,5.000,5.000,5.000,True
6093,2.000,2.000,2.000,True
6094,4.000,3.000,3.000,True
6095,5.000,5.000,5.000,False
6096,2.000,3.000,3.000,True
6097,5.000,4.000,4.000,True
6098,3.000,5.000,5.000,True
6099,1.000,2.000,2.000,True
6100,5.000,5.000,5.000,False
6101,3.000,1.000,1.000,True
6102,2.000,3.000,3.000,True
6103,2.000,5.000,5.000,True
6104,4.000,3.000,3.000,True
6105,4.000,5.000,5.000,False
6106,3.000,2.000,2.000,True
6107,5.000,4.000,4.000,True
6108,3.000,3.000,3.000,True
6109,1.000,1.000,1.000,True
6110,5.000,5.000,5.000,True
6111,5.000,2.000,2.000,True
6112,2.000,4.000,4.000,False
6113,1.000,5.000,5.000,True
6114,5.000,2.000,2.000,True
6115,2.000,5.000,5.000,True
6116,3.000,3.000,3.000,True
6117,5.000,1.000,1.000,True
6118,3.000,5.000,5.000,True
6119,4.000,3.000,3.000,True
6120,5.000,2.000,2.000,True
6121,2.000,2.000,2.000,True
6122,5.000,4.000,4.000,True
6123,1.000,4.000,4.000,True
6124,3.000,3.000,3.000,True
6125,5.000,5.000,5.000,True
6126,3.000,3.000,3.000,True
6127,5.000,1.000,1.000,True
6128,2.000,5.000,5.000,True
6129,4.000,5.000,5.000,True
6130,3.000,2.000,2.000,True
6131,1.000,1.000,1.000,True
6132,5.000,5.000,5.000,True
6133,2.000,2.000,2.000,True
6134,4.000,3.000,3.000,True
6135,5.000,5.000,5.000,True
6136,2.000,3.000,3.000,True
6137,5.000,4.000,4.000,True
6138,3.000,5.000,5.000,True
6139,1.000,2.000,2.000,True
6140,5.000,5.000,5.000,True
6141,3.000,1.000,1.000,True
6142,2.000,3.000,3.000,True
6143,2.000,5.000,5.000,True
6144,4.000,3.000,3.000,True
6145,4.000,5.000,5.000,True
6146,3.000,2.000,2.000,True
6147,5.000,4.000,4.000,True
6148,3.000,3.000,3.000,True
6149,1.000,1.000,1.000,True
6150,5.000,5.000,5.000,True
6151,5.000,2.000,2.000,True
6152,2.000,4.000,4.000,True
6153,1.000,5.000,5.000,True
6154,5.000,2.000,2.000,True
6155,2.000,5.000,5.000,True
6156,3.000,3.000,3.000,True
6157,3.000,1.000,1.000,True
6158,5.000,5.000,5.000,True
6159,3.000,3.000,3.000,True
6160,4.000,2.000,2.000,True
6161,5.000,2.000,2.000,True
6162,2.000,4.000,4.000,True
6163,5.000,4.000,4.000,True
6164,1.000,3.000,3.000,True
6165,3.000,5.000,5.000,True
6166,5.000,3.000,3.000,True
6167,3.000,1.000,1.000,True
6168,5.000,5.000,5.000,True
6169,2.000,5.000,5.000,True
6170,4.000,2.000,2.000,True
6171,3.000,1.000,1.000,True
6172,1.000,5.000,5.000,True
6173,5.000,2.000,2.000,True
6174,2.000,3.000,3.000,True
6175,4.000,3.000,3.000,True
6176,5.000,3.000,3.000,True
6177,2.000,3.000,3.000,True
6178,5.000,3.000,3.000,True
6179,3.000,3.000,3.000,True
6180,1.000,3.000,3.000,True
6181,5.000,3.000,3.000,True
6182,3.000,3.000,3.000,True
6183,2.000,3.000,3.000,True
6184,2.000,3.000,3.000,True
6185,4.000,3.000,3.000,True
6186,4.000,3.000,3.000,True
6187,3.000,3.000,5.000,False
6188,5.000,3.000,3.000,True
6189,3.000,5.000,4.000,False
6190,1.000,3.000,5.000,True
6191,5.000,4.000,2.000,True
6192,5.000,5.000,5.000,False
6193,2.000,2.000,1.000,True
6194,1.000,5.000,3.000,True
6195,5.000,1.000,5.000,True
6196,2.000,3.000,3.000,True
6197,3.000,5.000,5.000,False
6198,5.000,3.000,2.000,True
6199,3.000,5.000,4.000,True
6200,4.000,2.000,3.000,True
6201,5.000,4.000,1.000,False
6202,2.000,3.000,5.000,True
6203,5.000,1.000,2.000,True
6204,1.000,5.000,4.000,True
6205,3.000,2.000,5.000,True
6206,5.000,4.000,2.000,False
6207,3.000,5.000,5.000,True
6208,5.000,2.000,3.000,True
6209,2.000,5.000,1.000,True
6210,4.000,3.000,5.000,True
6211,3.000,1.000,3.000,False
6212,1.000,5.000,2.000,True
6213,5.000,3.000,2.000,True
6214,2.000,2.000,4.000,True
6215,4.000,2.000,4.000,True
6216,5.000,4.000,3.000,True
6217,2.000,4.000,5.000,True
6218,5.000,3.000,3.000,False
6219,3.000,5.000,1.000,True
6220,1.000,3.000,5.000,True
6221,5.000,1.000,5.000,True
6222,3.000,5.000,2.000,True
6223,2.000,5.000,1.000,True
6224,2.000,2.000,5.000,True
6225,4.000,1.000,2.000,True
6226,4.000,5.000,3.000,True
6227,3.000,2.000,5.000,False
6228,5.000,3.000,3.000,True
6229,3.000,5.000,4.000,False
6230,1.000,3.000,5.000,True
6231,5.000,4.000,2.000,True
6232,5.000,5.000,5.000,False
6233,2.000,2.000,1.000,True
6234,1.000,5.000,3.000,True
6235,5.000,1.000,5.000,True
6236,2.000,3.000,3.000,True
6237,3.000,5.000,5.000,False
6238,5.000,3.000,2.000,True
6239,3.000,5.000,4.000,True
6240,4.000,2.000,3.000,True
6241,5.000,4.000,1.000,False
6242,2.000,3.000,5.000,True
6243,5.000,1.000,2.000,True
6244,1.000,5.000,4.000,True
6245,3.000,2.000,5.000,True
6246,5.000,4.000,2.000,False
6247,3.000,5.000,5.000,True
6248,5.000,2.000,3.000,True
6249,2.000,5.000,1.000,True
6250,4.000,3.000,5.000,True
6251,3.000,1.000,3.000,False
6252,1.000,5.000,2.000,True
6253,5.000,3.000,2.000,True
6254,2.000,2.000,4.000,True
6255,4.000,2.000,4.000,True
6256,5.000,4.000,3.000,True
6257,2.000,4.000,5.000,True
6258,5.000,3.000,3.000,False
6259,3.000,5.000,1.000,True
6260,1.000,3.000,5.000,True
6261,5.000,1.000,5.000,True
6262,3.000,5.000,2.000,True
6263,2.000,5.000,1.000,True
6264,2.000,2.000,5.000,True
6265,4.000,1.000,2.000,True
6266,4.000,5.000,3.000,True
6267,3.000,2.000,5.000,False
6268,5.000,3.000,3.000,True
6269,3.000,5.000,4.000,False
6270,1.000,3.000,5.000,True
6271,5.000,4.000,2.000,True
6272,5.000,5.000,5.000,False
6273,2.000,2.000,1.000,True
6274,1.000,5.000,3.000,True
6275,5.000,1.000,5.000,True
6276,2.000,3.000,3.000,True
6277,3.000,5.000,5.000,False
6278,5.000,3.000,2.000,True
6279,3.000,5.000,4.000,True
6280,4.000,2.000,3.000,True
6281,5.000,4.000,1.000,False
6282,2.000,3.000,5.000,True
6283,5.000,1.000,2.000,True
6284,1.000,5.000,4.000,True
6285,3.000,2.000,5.000,True
6286,5.000,4.000,2.000,False
6287,3.000,5.000,5.000,True
6288,5.000,2.000,3.000,True
6289,2.000,5.000,1.000,True
6290,4.000,3.000,5.000,True
6291,3.000,1.000,3.000,False
6292,1.000,5.000,2.000,True
6293,5.000,3.000,2.000,True
6294,2.000,2.000,4.000,True
6295,4.000,2.000,4.000,True
6296,5.000,4.000,3.000,True
6297,2.000,4.000,5.000,True
6298,5.000,3.000,3.000,False
6299,3.000,5.000,1.000,True
6300,1.000,3.000,5.000,True
6301,5.000,1.000,5.000,True
6302,3.000,5.000,2.000,True
6303,2.000,5.000,1.000,True
6304,2.000,2.000,5.000,True
6305,4.000,1.000,2.000,True
6306,4.000,5.000,3.000,True
6307,3.000,2.000,5.000,False
6308,5.000,3.000,3.000,True
6309,3.000,5.000,4.000,False
6310,1.000,3.000,5.000,True
6311,5.000,4.000,2.000,True
6312,5.000,5.000,5.000,False
6313,2.000,2.000,1.000,True
6314,1.000,5.000,3.000,True
6315,5.000,1.000,5.000,True
6316,2.000,3.000,3.000,True
6317,3.000,5.000,5.000,False
6318,3.000,3.000,2.000,True
6319,5.000,5.000,4.000,True
6320,3.000,2.000,3.000,True
6321,4.000,4.000,1.000,False
6322,5.000,3.000,5.000,True
6323,2.000,1.000,2.000,True
6324,5.000,5.000,4.000,True
6325,1.000,2.000,5.000,True
6326,3.000,4.000,2.000,False
6327,5.000,5.000,5.000,True
6328,3.000,2.000,3.000,True
6329,5.000,5.000,1.000,True
6330,2.000,3.000,5.000,True
6331,4.000,1.000,3.000,False
6332,3.000,5.000,2.000,True
6333,1.000,3.000,2.000,True
6334,5.000,2.000,4.000,True
6335,2.000,2.000,4.000,True
6336,4.000,4.000,3.000,True
6337,5.000,4.000,5.000,True
6338,2.000,3.000,3.000,False
6339,5.000,5.000,1.000,True
6340,3.000,3.000,5.000,True
6341,1.000,1.000,5.000,True
6342,4.000,4.000,4.000,True
6343,3.000,3.000,3.000,True
6344,1.000,1.000,1.000,True
6345,5.000,5.000,5.000,True
6346,2.000,2.000,2.000,True
6347,4.000,4.000,4.000,False
6348,5.000,5.000,5.000,True
6349,2.000,2.000,2.000,False
6350,5.000,5.000,5.000,True
6351,3.000,3.000,3.000,True
6352,1.000,1.000,1.000,False
6353,5.000,5.000,5.000,True
6354,3.000,3.000,3.000,True
6355,2.000,2.000,2.000,True
6356,2.000,2.000,2.000,True
6357,4.000,4.000,4.000,False
6358,4.000,4.000,4.000,True
6359,3.000,3.000,3.000,True
6360,5.000,5.000,5.000,True
6361,3.000,3.000,3.000,False
6362,1.000,1.000,1.000,True
6363,5.000,5.000,5.000,True
6364,5.000,5.000,5.000,True
6365,2.000,2.000,2.000,True
6366,1.000,1.000,1.000,False
6367,5.000,5.000,5.000,True
6368,2.000,2.000,2.000,True
6369,3.000,3.000,3.000,True
6370,5.000,5.000,5.000,True
6371,3.000,3.000,3.000,False
6372,4.000,4.000,4.000,True
6373,5.000,5.000,5.000,True
6374,2.000,2.000,2.000,True
6375,5.000,5.000,5.000,True
6376,1.000,1.000,1.000,True
6377,3.000,3.000,3.000,True
6378,5.000,5.000,5.000,False
6379,3.000,3.000,3.000,True
6380,5.000,5.000,5.000,True
6381,2.000,2.000,2.000,True
6382,4.000,4.000,4.000,True
6383,3.000,3.000,3.000,True
6384,1.000,1.000,1.000,True
6385,5.000,5.000,5.000,True
6386,2.000,2.000,2.000,True
6387,4.000,4.000,4.000,False
6388,5.000,5.000,5.000,True
6389,2.000,2.000,2.000,False
6390,5.000,5.000,5.000,True
6391,3.000,3.000,3.000,True
6392,1.000,1.000,1.000,False
6393,5.000,5.000,5.000,True
6394,3.000,3.000,3.000,True
6395,2.000,2.000,2.000,True
6396,2.000,2.000,2.000,True
6397,4.000,4.000,4.000,False
6398,4.000,4.000,4.000,True
6399,3.000,3.000,3.000,True
6400,5.000,5.000,5.000,True
6401,3.000,3.000,3.000,False
6402,1.000,1.000,1.000,True
6403,5.000,5.000,5.000,True
6404,5.000,5.000,5.000,True
6405,2.000,2.000,2.000,True
6406,1.000,1.000,1.000,False
6407,5.000,5.000,5.000,True
6408,2.000,2.000,2.000,True
6409,3.000,3.000,3.000,True
6410,5.000,5.000,5.000,True
6411,3.000,3.000,3.000,False
6412,4.000,4.000,4.000,True
6413,5.000,5.000,5.000,True
6414,2.000,2.000,2.000,True
6415,5.000,5.000,5.000,True
6416,1.000,1.000,1.000,True
6417,3.000,3.000,3.000,True
6418,5.000,5.000,5.000,False
6419,3.000,3.000,3.000,True
6420,5.000,5.000,5.000,True
6421,2.000,2.000,2.000,True
6422,4.000,4.000,4.000,True
6423,3.000,3.000,3.000,True
6424,1.000,1.000,1.000,True
6425,5.000,5.000,5.000,True
6426,2.000,2.000,2.000,True
6427,4.000,4.000,4.000,False
6428,5.000,5.000,5.000,True
6429,2.000,2.000,2.000,False
6430,5.000,5.000,5.000,True
6431,3.000,3.000,3.000,True
6432,1.000,1.000,1.000,False
6433,5.000,5.000,5.000,True
6434,3.000,3.000,3.000,True
6435,2.000,2.000,2.000,True
6436,2.000,2.000,2.000,True
6437,4.000,4.000,4.000,False
6438,4.000,4.000,4.000,True
6439,3.000,3.000,3.000,True
6440,5.000,5.000,5.000,True
6441,3.000,3.000,3.000,False
6442,1.000,1.000,1.000,True
6443,5.000,5.000,5.000,True
6444,5.000,5.000,5.000,True
6445,2.000,2.000,2.000,True
6446,1.000,1.000,1.000,False
6447,5.000,5.000,5.000,True
6448,2.000,2.000,2.000,True
6449,3.000,3.000,3.000,True
6450,5.000,5.000,5.000,True
6451,3.000,3.000,3.000,False
6452,4.000,4.000,4.000,True
6453,5.000,5.000,5.000,True
6454,2.000,2.000,2.000,True
6455,5.000,5.000,5.000,True
6456,1.000,1.000,1.000,True
6457,3.000,3.000,3.000,True
6458,5.000,5.000,5.000,False
6459,3.000,3.000,3.000,True
6460,5.000,5.000,5.000,True
6461,2.000,2.000,2.000,True
6462,4.000,4.000,4.000,True
6463,3.000,3.000,3.000,True
6464,1.000,1.000,1.000,True
6465,5.000,5.000,5.000,True
6466,2.000,2.000,2.000,True
6467,4.000,4.000,4.000,False
6468,5.000,5.000,5.000,True
6469,2.000,2.000,2.000,False
6470,5.000,5.000,5.000,True
6471,3.000,3.000,3.000,True
6472,1.000,1.000,1.000,False
6473,5.000,5.000,5.000,True
6474,3.000,3.000,3.000,True
6475,2.000,2.000,2.000,True
6476,2.000,2.000,2.000,True
6477,4.000,4.000,4.000,False
6478,4.000,4.000,4.000,True
6479,3.000,3.000,3.000,True
6480,5.000,5.000,5.000,True
6481,3.000,3.000,3.000,False
6482,1.000,1.000,1.000,True
6483,5.000,5.000,5.000,True
6484,5.000,5.000,5.000,True
6485,2.000,2.000,2.000,True
6486,1.000,1.000,1.000,False
6487,5.000,5.000,5.000,True
6488,2.000,2.000,2.000,True
6489,3.000,3.000,3.000,True
6490,5.000,5.000,5.000,True
6491,3.000,3.000,3.000,False
6492,4.000,4.000,4.000,True
6493,5.000,5.000,5.000,True
6494,2.000,2.000,2.000,True
6495,5.000,5.000,5.000,True
6496,1.000,1.000,1.000,True
6497,3.000,3.000,3.000,True
6498,5.000,5.000,5.000,False
6499,3.000,3.000,3.000,True
6500,5.000,5.000,5.000,True
6501,2.000,2.000,2.000,True
6502,4.000,4.000,4.000,True
6503,3.000,3.000,3.000,True
6504,1.000,1.000,1.000,True
6505,5.000,5.000,5.000,True
6506,2.000,2.000,2.000,True
6507,4.000,4.000,4.000,False
6508,5.000,5.000,5.000,True
6509,2.000,2.000,2.000,False
6510,5.000,5.000,5.000,True
6511,3.000,3.000,3.000,True
6512,1.000,1.000,1.000,False
6513,5.000,5.000,5.000,True
6514,3.000,3.000,3.000,True
6515,2.000,2.000,2.000,True
6516,2.000,2.000,2.000,True
6517,4.000,4.000,4.000,False
6518,4.000,4.000,4.000,True
6519,3.000,3.000,3.000,True
6520,5.000,5.000,5.000,True
6521,3.000,3.000,3.000,False
6522,1.000,1.000,1.000,True
6523,5.000,5.000,5.000,True
6524,5.000,5.000,5.000,True
6525,2.000,2.000,2.000,True
6526,1.000,1.000,1.000,False
6527,5.000,5.000,5.000,True
6528,2.000,2.000,2.000,True
6529,3.000,3.000,3.000,True
6530,3.000,5.000,5.000,True
6531,3.000,3.000,3.000,False
6532,3.000,4.000,4.000,True
6533,3.000,5.000,5.000,True
6534,3.000,2.000,2.000,True
6535,3.000,5.000,5.000,True
6536,3.000,1.000,1.000,True
6537,3.000,3.000,3.000,True
6538,3.000,5.000,5.000,False
6539,3.000,3.000,3.000,True
6540,3.000,5.000,5.000,True
6541,3.000,2.000,2.000,True
6542,3.000,4.000,4.000,True
6543,3.000,3.000,3.000,True
6544,3.000,1.000,1.000,True
6545,3.000,5.000,5.000,True
6546,3.000,2.000,2.000,True
6547,3.000,4.000,4.000,False
6548,3.000,5.000,5.000,True
6549,3.000,2.000,2.000,False
6550,3.000,5.000,5.000,True
6551,3.000,3.000,3.000,True
6552,3.000,1.000,1.000,False
6553,5.000,5.000,5.000,True
6554,3.000,3.000,3.000,True
6555,4.000,2.000,2.000,True
6556,5.000,2.000,2.000,True
6557,2.000,4.000,4.000,False
6558,5.000,4.000,4.000,True
6559,1.000,3.000,3.000,True
6560,3.000,5.000,5.000,True
6561,5.000,3.000,3.000,False
6562,3.000,1.000,1.000,True
6563,5.000,5.000,5.000,True
6564,2.000,5.000,5.000,True
6565,4.000,2.000,2.000,True
6566,3.000,1.000,1.000,False
6567,1.000,5.000,5.000,True
6568,5.000,2.000,2.000,True
6569,2.000,3.000,3.000,True
6570,4.000,3.000,3.000,True
6571,5.000,5.000,5.000,False
6572,2.000,3.000,3.000,True
6573,5.000,4.000,4.000,True
6574,3.000,5.000,5.000,True
6575,1.000,2.000,2.000,True
6576,5.000,5.000,5.000,True
6577,3.000,1.000,1.000,True
6578,2.000,3.000,3.000,False
6579,2.000,5.000,5.000,True
6580,4.000,3.000,3.000,True
6581,4.000,5.000,5.000,True
6582,3.000,2.000,2.000,True
6583,5.000,4.000,4.000,True
6584,3.000,3.000,3.000,True
6585,1.000,1.000,1.000,True
6586,5.000,5.000,5.000,True
6587,5.000,2.000,2.000,True
6588,2.000,4.000,4.000,True
6589,1.000,5.000,5.000,True
6590,5.000,2.000,2.000,True
6591,2.000,5.000,5.000,True
6592,3.000,3.000,3.000,True
6593,5.000,1.000,1.000,True
6594,3.000,5.000,5.000,True
6595,4.000,3.000,3.000,True
6596,5.000,2.000,2.000,True
6597,2.000,2.000,2.000,True
6598,5.000,4.000,4.000,True
6599,1.000,4.000,4.000,True
6600,3.000,3.000,3.000,True
6601,5.000,5.000,5.000,True
6602,3.000,3.000,3.000,True
6603,5.000,1.000,1.000,True
6604,2.000,5.000,5.000,True
6605,4.000,5.000,5.000,True
6606,3.000,2.000,2.000,True
6607,1.000,1.000,1.000,True
6608,5.000,5.000,5.000,True
6609,2.000,2.000,2.000,True
6610,4.000,3.000,3.000,True
6611,5.000,5.000,5.000,True
6612,2.000,3.000,3.000,True
6613,5.000,4.000,4.000,True
6614,3.000,5.000,5.000,True
6615,1.000,2.000,2.000,True
6616,5.000,5.000,5.000,True
6617,3.000,1.000,1.000,True
6618,2.000,3.000,3.000,True
6619,2.000,5.000,5.000,True
6620,4.000,3.000,3.000,True
6621,4.000,5.000,5.000,True
6622,3.000,2.000,2.000,True
6623,5.000,4.000,4.000,True
6624,3.000,3.000,3.000,True
6625,1.000,1.000,1.000,True
6626,5.000,5.000,5.000,True
6627,5.000,2.000,2.000,True
6628,2.000,4.000,4.000,True
6629,1.000,5.000,5.000,True
6630,5.000,2.000,2.000,True
6631,2.000,5.000,5.000,True
6632,3.000,3.000,3.000,True
6633,5.000,1.000,1.000,True
6634,3.000,5.000,5.000,True
6635,4.000,3.000,3.000,True
6636,5.000,2.000,2.000,True
6637,2.000,2.000,2.000,True
6638,5.000,4.000,4.000,True
6639,1.000,4.000,4.000,True
6640,3.000,3.000,3.000,True
6641,5.000,5.000,5.000,True
6642,3.000,3.000,3.000,True
6643,5.000,1.000,1.000,True
6644,2.000,5.000,5.000,True
6645,4.000,5.000,5.000,True
6646,3.000,2.000,2.000,True
6647,1.000,1.000,1.000,True
6648,5.000,5.000,5.000,True
6649,2.000,2.000,2.000,True
6650,4.000,3.000,3.000,True
6651,5.000,5.000,5.000,True
6652,2.000,3.000,3.000,True
6653,5.000,4.000,4.000,True
6654,3.000,5.000,5.000,True
6655,1.000,2.000,2.000,True
6656,5.000,5.000,5.000,True
6657,3.000,1.000,1.000,True
6658,2.000,3.000,3.000,True
6659,2.000,5.000,5.000,True
6660,4.000,3.000,3.000,True
6661,4.000,5.000,5.000,True
6662,3.000,2.000,2.000,True
6663,5.000,4.000,4.000,True
6664,3.000,3.000,3.000,True
6665,1.000,1.000,1.000,True
6666,5.000,5.000,5.000,True
6667,5.000,2.000,2.000,True
6668,2.000,4.000,4.000,True
6669,1.000,5.000,5.000,True
6670,5.000,2.000,2.000,True
6671,2.000,5.000,5.000,True
6672,3.000,3.000,3.000,True
6673,5.000,1.000,1.000,True
6674,3.000,5.000,5.000,True
6675,4.000,3.000,3.000,True
6676,5.000,2.000,2.000,True
6677,2.000,2.000,2.000,True
6678,5.000,4.000,4.000,True
6679,1.000,4.000,4.000,True
6680,3.000,3.000,3.000,True
6681,5.000,5.000,5.000,True
6682,3.000,3.000,3.000,True
6683,5.000,1.000,1.000,True
6684,2.000,5.000,5.000,True
6685,4.000,5.000,5.000,True
6686,3.000,2.000,2.000,True
6687,1.000,1.000,1.000,True
6688,5.000,5.000,5.000,True
6689,2.000,2.000,2.000,True
6690,4.000,3.000,3.000,True
6691,5.000,5.000,5.000,True
6692,2.000,3.000,3.000,True
6693,5.000,4.000,4.000,True
6694,3.000,5.000,5.000,True
6695,1.000,2.000,2.000,True
6696,5.000,5.000,5.000,True
6697,3.000,1.000,1.000,True
6698,2.000,3.000,3.000,True
6699,2.000,5.000,5.000,True
6700,4.000,3.000,3.000,True
6701,4.000,5.000,5.000,True
6702,3.000,2.000,2.000,True
6703,5.000,4.000,4.000,True
6704,3.000,3.000,3.000,True
6705,1.000,1.000,1.000,True
6706,5.000,5.000,5.000,True
6707,5.000,2.000,2.000,True
6708,2.000,4.000,4.000,True
6709,1.000,5.000,5.000,True
6710,5.000,2.000,2.000,True
6711,2.000,5.000,5.000,True
6712,3.000,3.000,3.000,True
6713,3.000,1.000,1.000,True
6714,5.000,5.000,5.000,True
6715,3.000,3.000,3.000,True
6716,4.000,2.000,2.000,True
6717,5.000,2.000,2.000,True
6718,2.000,4.000,4.000,True
6719,5.000,4.000,4.000,True
6720,1.000,3.000,3.000,True
6721,3.000,5.000,5.000,True
6722,5.000,3.000,3.000,True
6723,3.000,1.000,1.000,True
6724,5.000,5.000,5.000,True
6725,2.000,5.000,5.000,True
6726,4.000,2.000,2.000,True
6727,3.000,1.000,1.000,True
6728,1.000,5.000,5.000,True
6729,5.000,2.000,2.000,True
6730,2.000,3.000,3.000,True
6731,4.000,3.000,3.000,True
6732,5.000,3.000,3.000,True
6733,2.000,3.000,3.000,True
6734,5.000,3.000,3.000,True
6735,3.000,3.000,3.000,True
6736,1.000,3.000,3.000,True
6737,5.000,3.000,3.000,True
6738,3.000,3.000,3.000,False
6739,2.000,3.000,3.000,True
6740,2.000,3.000,3.000,False
6741,4.000,3.000,3.000,True
6742,4.000,3.000,3.000,True
6743,3.000,3.000,5.000,False
6744,5.000,3.000,3.000,True
6745,3.000,5.000,4.000,True
6746,1.000,3.000,5.000,True
6747,5.000,4.000,2.000,True
6748,5.000,5.000,5.000,False
6749,2.000,2.000,1.000,True
6750,1.000,5.000,3.000,True
6751,5.000,1.000,5.000,True
6752,2.000,3.000,3.000,False
6753,3.000,5.000,5.000,True
6754,5.000,3.000,2.000,True
6755,3.000,5.000,4.000,True
6756,4.000,2.000,3.000,True
6757,5.000,4.000,1.000,False
6758,2.000,3.000,5.000,True
6759,5.000,1.000,2.000,True
6760,1.000,5.000,4.000,True
6761,3.000,2.000,5.000,True
6762,5.000,4.000,2.000,False
6763,3.000,5.000,5.000,True
6764,5.000,2.000,3.000,True
6765,2.000,5.000,1.000,True
6766,4.000,3.000,5.000,True
6767,3.000,1.000,3.000,True
6768,1.000,5.000,2.000,True
6769,5.000,3.000,2.000,False
6770,2.000,2.000,4.000,True
6771,4.000,2.000,4.000,True
6772,5.000,4.000,3.000,True
6773,2.000,4.000,5.000,True
6774,5.000,3.000,3.000,True
6775,3.000,5.000,1.000,True
6776,1.000,3.000,5.000,True
6777,5.000,1.000,5.000,True
6778,3.000,5.000,2.000,False
6779,2.000,5.000,1.000,True
6780,2.000,2.000,5.000,False
6781,4.000,1.000,2.000,True
6782,4.000,5.000,3.000,True
6783,3.000,2.000,5.000,False
6784,5.000,3.000,3.000,True
6785,3.000,5.000,4.000,True
6786,1.000,3.000,5.000,True
6787,5.000,4.000,2.000,True
6788,5.000,5.000,5.000,False
6789,2.000,2.000,1.000,True
6790,1.000,5.000,3.000,True
6791,5.000,1.000,5.000,True
6792,2.000,3.000,3.000,False
6793,3.000,5.000,5.000,True
6794,5.000,3.000,2.000,True
6795,3.000,5.000,4.000,True
6796,4.000,2.000,3.000,True
6797,5.000,4.000,1.000,False
6798,2.000,3.000,5.000,True
6799,5.000,1.000,2.000,True
6800,1.000,5.000,4.000,True
6801,3.000,2.000,5.000,True
6802,5.000,4.000,2.000,False
6803,3.000,5.000,5.000,True
6804,5.000,2.000,3.000,True
